site,height,sasdate,latitude,longitude,hour,episode,weekdep,hourinches,siteName,datetime
IN21,300,29JUL09,36.315,-87.549,-32,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,36.225,-87.678,-33,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,36.147,-87.809,-34,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,36.075,-87.927,-35,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,36.008,-88.028,-36,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.941,-88.12,-37,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.872,-88.209,-38,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.801,-88.295,-39,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.738,-88.375,-40,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.691,-88.451,-41,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.656,-88.528,-42,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.621,-88.604,-43,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.573,-88.672,-44,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.514,-88.731,-45,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.457,-88.785,-46,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.413,-88.839,-47,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,300,29JUL09,35.383,-88.893,-48,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.902,-85.422,-1,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.053,-85.4,-2,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.235,-85.353,-3,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.38,-85.322,-4,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.455,-85.32,-5,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.479,-85.34,-6,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.478,-85.394,-7,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.466,-85.494,-8,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.44,-85.633,-9,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.391,-85.788,-10,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.314,-85.944,-11,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.217,-86.105,-12,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,39.104,-86.247,-13,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.97,-86.35,-14,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.808,-86.415,-15,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.64,-86.463,-16,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.497,-86.518,-17,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.381,-86.589,-18,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.269,-86.665,-19,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,38.135,-86.731,-20,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.973,-86.791,-21,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.796,-86.859,-22,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.628,-86.94,-23,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.472,-87.038,-24,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.315,-87.16,-25,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,37.134,-87.316,-26,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.926,-87.485,-27,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.715,-87.642,-28,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.528,-87.783,-29,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.369,-87.902,-30,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.238,-88.015,-31,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.129,-88.141,-32,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,36.033,-88.281,-33,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.94,-88.423,-34,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.849,-88.549,-35,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.759,-88.65,-36,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.669,-88.732,-37,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.58,-88.805,-38,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.493,-88.868,-39,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.414,-88.923,-40,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.347,-88.978,-41,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.291,-89.034,-42,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.236,-89.088,-43,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.175,-89.139,-44,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.109,-89.188,-45,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,35.048,-89.235,-46,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,34.999,-89.283,-47,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,500,29JUL09,34.961,-89.331,-48,July-Aug 2009,1640,0.11,Clifty Falls State Park,29JUL09:11:00
IN21,100,29JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.799,-85.449,-1,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.816,-85.507,-2,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.848,-85.579,-3,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.888,-85.672,-4,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.94,-85.783,-5,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.991,-85.903,-6,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.026,-86.024,-7,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.04,-86.149,-8,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.043,-86.268,-9,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.049,-86.368,-10,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.056,-86.454,-11,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.069,-86.527,-12,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.087,-86.592,-13,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.104,-86.648,-14,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.114,-86.697,-15,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.115,-86.737,-16,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.108,-86.769,-17,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.089,-86.798,-18,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.054,-86.826,-19,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,39.003,-86.852,-20,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.941,-86.877,-21,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.869,-86.903,-22,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.785,-86.93,-23,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.687,-86.958,-24,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.573,-86.986,-25,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.439,-87.015,-26,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.284,-87.038,-27,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,38.113,-87.052,-28,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.936,-87.059,-29,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.769,-87.067,-30,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.616,-87.086,-31,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.468,-87.124,-32,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.328,-87.176,-33,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.195,-87.237,-34,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,37.061,-87.318,-35,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.925,-87.406,-36,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.79,-87.483,-37,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.656,-87.545,-38,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.528,-87.597,-39,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.416,-87.641,-40,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.319,-87.673,-41,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.236,-87.699,-42,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.165,-87.727,-43,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.106,-87.753,-44,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,36.052,-87.782,-45,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,35.997,-87.816,-46,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,35.941,-87.857,-47,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,29JUL09,35.887,-87.904,-48,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.833,-85.453,-1,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.883,-85.53,-2,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.949,-85.626,-3,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.029,-85.737,-4,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.127,-85.863,-5,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.224,-85.995,-6,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.297,-86.129,-7,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.341,-86.27,-8,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.372,-86.4,-9,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.405,-86.503,-10,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.438,-86.58,-11,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.477,-86.649,-12,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.526,-86.727,-13,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.577,-86.818,-14,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.618,-86.913,-15,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.643,-87.004,-16,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.653,-87.092,-17,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.634,-87.18,-18,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.571,-87.272,-19,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.467,-87.368,-20,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.353,-87.465,-21,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.253,-87.555,-22,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.159,-87.634,-23,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,39.066,-87.712,-24,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.973,-87.805,-25,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.881,-87.914,-26,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.777,-88.016,-27,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.639,-88.081,-28,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.466,-88.113,-29,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.271,-88.127,-30,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,38.07,-88.143,-31,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.876,-88.165,-32,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.705,-88.203,-33,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.556,-88.268,-34,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.416,-88.367,-35,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.27,-88.486,-36,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,37.109,-88.607,-37,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.932,-88.729,-38,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.766,-88.841,-39,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.629,-88.936,-40,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.513,-89.014,-41,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.413,-89.08,-42,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.323,-89.14,-43,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.239,-89.191,-44,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.163,-89.232,-45,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.096,-89.263,-46,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,36.038,-89.285,-47,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,300,29JUL09,35.985,-89.3,-48,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.845,-85.456,-1,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.907,-85.548,-2,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.988,-85.661,-3,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.088,-85.785,-4,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.207,-85.92,-5,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.325,-86.062,-6,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.416,-86.208,-7,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.478,-86.361,-8,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.53,-86.495,-9,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.593,-86.584,-10,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.663,-86.627,-11,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.738,-86.657,-12,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.814,-86.706,-13,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.885,-86.767,-14,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.944,-86.833,-15,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.986,-86.909,-16,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,40.009,-87.001,-17,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,40.002,-87.099,-18,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.949,-87.191,-19,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.848,-87.28,-20,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.733,-87.377,-21,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.638,-87.482,-22,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.557,-87.589,-23,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.478,-87.701,-24,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.393,-87.829,-25,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.309,-87.983,-26,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.219,-88.136,-27,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,39.107,-88.246,-28,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.96,-88.309,-29,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.791,-88.336,-30,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.617,-88.348,-31,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.425,-88.358,-32,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.232,-88.383,-33,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,38.065,-88.433,-34,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.924,-88.507,-35,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.796,-88.59,-36,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.67,-88.664,-37,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.546,-88.726,-38,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.429,-88.776,-39,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.325,-88.816,-40,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.234,-88.846,-41,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.152,-88.87,-42,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,37.071,-88.894,-43,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,36.993,-88.918,-44,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,36.921,-88.94,-45,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,36.856,-88.956,-46,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,36.795,-88.972,-47,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,500,29JUL09,36.74,-88.993,-48,July-Aug 2009,1640,0.18,Clifty Falls State Park,29JUL09:22:00
IN21,100,30JUL09,38.8,-85.4,0,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.796,-85.404,-1,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.777,-85.427,-2,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.758,-85.466,-3,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.754,-85.516,-4,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.767,-85.57,-5,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.793,-85.637,-6,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.828,-85.726,-7,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.871,-85.835,-8,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.914,-85.954,-9,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.943,-86.075,-10,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.954,-86.202,-11,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.955,-86.325,-12,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.958,-86.431,-13,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
IN21,100,30JUL09,38.965,-86.521,-14,July-Aug 2009,1640,0.46,Clifty Falls State Park,30JUL09:01:00
